time,last_timestamp_in_pcap,opened_connections,closed_connections,stalled_connections,ongoing_connections,avg_duration,bytes_in,pkg_in_0-100,pkg_in_100-200,pkg_in_200-300,pkg_in_300-400,pkg_in_400-500,pkg_in_500-600,pkg_in_600-700,pkg_in_700-800,pkg_in_800-900,pkg_in_900-1000,pkg_in_1000-1100,pkg_in_1100-1200,pkg_in_1200-1300,pkg_in_1300-1400,pkg_in_1400-1500,pkg_in_1500-1600,bytes_out,pkg_out_0-100,pkg_out_100-200,pkg_out_200-300,pkg_out_300-400,pkg_out_400-500,pkg_out_500-600,pkg_out_600-700,pkg_out_700-800,pkg_out_800-900,pkg_out_900-1000,pkg_out_1000-1100,pkg_out_1100-1200,pkg_out_1200-1300,pkg_out_1300-1400,pkg_out_1400-1500,pkg_out_1500-1600,avg_bytes_in,avg_bytes_out,ttl_changes_in,ttl_changes_out
2018-03-20 13:03:58.795345,1520948191.008084,0,0,0,2,5.420737981796265,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3564.75,21,0,0,1,3,2,2,3,2,0,1,3,0,1,3,0,0.0,679.0,0,39
2018-03-20 13:03:58.806238,1520948191.509166,0,0,0,2,5.4316301345825195,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3804.625,16,0,0,1,5,1,3,3,0,1,1,2,0,0,0,0,0.0,896.7352941176471,0,30
2018-03-20 13:03:58.827811,1520948192.042277,0,0,0,2,5.4532084465026855,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8805.5,34,3,0,1,1,1,1,3,0,1,0,5,1,4,10,0,0.0,1068.1609848484848,0,51
2018-03-20 13:03:58.842485,1520948192.543106,0,0,0,2,5.467882394790649,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3749.375,20,2,0,1,1,1,1,5,1,2,0,1,1,2,2,0,0.0,749.875,0,34
2018-03-20 13:03:58.854952,1520948193.077213,0,0,0,2,5.480349540710449,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3963.875,18,1,2,0,3,4,2,2,1,1,0,1,0,0,2,0,0.0,835.8684210526316,0,30
2018-03-20 13:03:58.868201,1520948193.577222,0,0,0,2,5.493597745895386,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3565.5,19,0,0,0,1,2,7,4,0,0,0,1,2,1,3,0,0.0,681.6491228070175,0,36
2018-03-20 13:03:58.884058,1520948194.078488,0,0,0,2,5.509456634521484,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4097.625,25,0,0,4,8,1,2,1,0,0,0,2,1,3,1,0,0.0,682.9375,0,42
2018-03-20 13:03:58.898507,1520948194.61241,0,0,0,2,5.523898601531982,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2697.625,22,0,1,11,2,1,0,1,0,0,0,1,0,1,5,0,0.0,470.29446640316206,0,43
2018-03-20 13:03:58.912282,1520948195.146326,0,0,0,2,5.537674903869629,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4327.875,23,3,1,1,1,1,1,0,0,1,1,1,2,2,5,0,0.0,788.0811688311688,0,35
2018-03-20 13:03:58.932187,1520948195.64656,0,0,0,2,5.5575852394104,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5485.375,28,1,0,2,1,7,3,0,0,0,0,3,2,2,9,0,0.0,733.202380952381,0,53
2018-03-20 13:03:58.944480,1520948196.147455,0,0,0,2,5.5698747634887695,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2547.375,19,0,1,13,0,1,0,0,0,1,0,0,0,2,1,0,0.0,536.2894736842105,0,36
2018-03-20 13:03:58.956022,1520948196.647485,0,0,0,2,5.581416368484497,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2904.25,18,0,0,9,1,2,0,0,1,1,0,1,0,1,1,0,0.0,681.8235294117648,0,33
2018-03-20 13:03:58.971017,1520948197.14829,0,0,0,2,5.596412658691406,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6045.5,22,0,0,0,0,0,1,0,1,4,5,1,5,3,4,0,0.0,1009.7727272727273,0,41
2018-03-20 13:03:58.987805,1520948197.681296,0,0,0,2,5.613198518753052,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099.125,25,1,0,0,0,0,3,2,5,3,1,1,1,1,9,0,0.0,609.3103703703704,0,50
2018-03-20 13:03:59.001192,1520948198.182127,0,0,0,2,5.626586437225342,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463.375,19,0,1,0,2,3,1,5,4,0,0,1,0,0,2,0,0.0,729.1315789473683,0,36
2018-03-20 13:03:59.017338,1520948198.68213,0,0,0,2,5.642730712890625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4624.75,23,0,0,1,1,5,3,1,3,0,0,2,0,2,9,0,0.0,689.1932367149759,0,46
2018-03-20 13:03:59.034323,1520948199.182837,0,0,0,2,5.659716844558716,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5163.375,28,0,2,0,0,1,6,2,0,3,3,1,1,2,4,0,0.0,822.797142857143,0,48
2018-03-20 13:03:59.048856,1520948199.71692,0,0,0,2,5.6742470264434814,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4847.5,24,2,2,1,0,0,0,0,1,1,3,1,2,4,4,0,0.0,844.209486166008,0,36
2018-03-20 13:03:59.065646,1520948200.217689,0,0,0,2,5.691039323806763,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7932.875,27,0,3,3,2,1,2,0,0,0,2,6,0,6,0,0,0.0,1220.4423076923078,0,34
2018-03-20 13:03:59.094996,1520948200.71844,0,0,0,2,5.720393180847168,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11815.375,45,1,1,3,2,2,0,0,0,2,0,12,2,7,10,0,0.0,1052.0500000000002,0,68
2018-03-20 13:03:59.111989,1520948201.252383,0,0,0,2,5.7373902797698975,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8320.125,19,1,1,0,3,1,0,1,4,0,3,0,3,10,3,0,0.0,1118.8833333333334,0,31
2018-03-20 13:03:59.125842,1520948201.752479,0,0,0,2,5.751238584518433,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5810.125,18,3,0,1,0,2,3,0,0,1,0,0,0,5,8,0,0.0,938.98,0,33
2018-03-20 13:03:59.138646,1520948202.253239,0,0,0,2,5.764039516448975,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4139.75,21,0,0,0,0,2,1,1,1,3,2,3,2,1,3,0,0.0,827.95,0,36
2018-03-20 13:03:59.156548,1520948202.753636,0,0,0,2,5.781942129135132,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5942.0,25,0,0,0,1,1,3,1,4,3,1,4,1,3,5,0,0.0,882.24,0,45
2018-03-20 13:03:59.171972,1520948203.254694,0,0,0,2,5.797363758087158,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6503.5,23,0,0,0,1,0,4,4,2,0,2,6,0,2,3,0,0.0,1085.0108695652175,0,40
2018-03-20 13:03:59.184947,1520948203.787571,0,0,0,2,5.810338973999023,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4847.0,20,1,3,3,1,0,3,0,1,1,1,2,0,0,4,0,0.0,969.4,0,29
2018-03-20 13:03:59.196985,1520948204.288483,0,0,0,2,5.822378158569336,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5294.875,22,2,1,1,0,2,0,1,0,0,1,2,1,3,0,0,0.0,1176.638888888889,0,22
2018-03-20 13:03:59.210381,1520948204.789272,0,0,0,2,5.835774898529053,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3408.0,19,0,1,0,1,2,3,3,1,3,0,0,2,4,0,0,0.0,682.9,0,34
2018-03-20 13:03:59.224838,1520948205.322302,0,0,0,2,5.850232362747192,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5607.75,20,0,0,1,0,1,1,5,1,5,1,2,1,0,4,0,0.0,1021.9545454545455,0,37
2018-03-20 13:03:59.238376,1520948205.823304,0,0,0,2,5.863770961761475,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6425.25,20,1,0,0,1,2,1,2,1,1,0,2,2,3,2,0,0.0,1352.6842105263158,0,28
2018-03-20 13:03:59.251352,1520948206.357021,0,0,0,2,5.876744747161865,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4512.125,20,1,1,0,0,3,0,2,3,2,2,2,0,0,4,0,0.0,902.425,0,35
2018-03-20 13:03:59.266117,1520948206.85711,0,0,0,2,5.891546249389648,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6167.125,22,2,1,1,1,0,0,0,5,2,2,3,2,2,2,0,0.0,1073.6907114624507,0,35
2018-03-20 13:03:59.279072,1520948207.358008,0,0,0,2,5.904463529586792,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3939.125,21,1,1,0,0,0,1,2,5,0,3,1,0,1,4,0,0.0,787.8249999999999,0,36
2018-03-20 13:03:59.292073,1520948207.858041,0,0,0,2,5.917463541030884,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3387.375,21,1,1,0,5,1,1,3,1,0,2,2,0,1,2,0,0.0,676.1607142857143,0,37
2018-03-20 13:03:59.304398,1520948208.358729,0,0,0,2,5.929789304733276,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3011.875,18,0,0,1,7,4,2,1,0,0,0,1,2,0,2,0,0.0,605.0083333333333,0,35
2018-03-20 13:03:59.320083,1520948208.859439,0,0,0,2,5.94547963142395,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806.375,22,0,0,10,2,1,1,1,1,0,0,1,3,1,2,0,0.0,837.0217391304348,0,39
2018-03-20 13:03:59.332334,1520948209.360382,0,0,0,2,5.95772647857666,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4368.375,20,2,0,2,2,0,1,1,2,1,0,0,0,4,3,0,0.0,919.6578947368421,0,31
2018-03-20 13:03:59.343964,1520948209.894346,0,0,0,2,5.96935510635376,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4618.625,19,0,1,0,1,2,0,2,1,1,1,2,3,2,1,0,0.0,1026.361111111111,0,30
2018-03-20 13:03:59.356704,1520948210.394442,0,0,0,2,5.982101202011108,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3304.0,19,0,0,0,4,3,3,1,3,1,1,0,0,3,1,0,0.0,662.1,0,36
2018-03-20 13:03:59.371765,1520948210.895466,0,0,0,2,5.997160196304321,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5927.75,23,0,0,0,1,0,0,4,1,1,4,4,1,2,4,0,0.0,1032.0553359683795,0,39
2018-03-20 13:03:59.383495,1520948211.429479,0,0,0,2,6.008887052536011,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4037.625,18,0,0,0,0,0,1,2,6,2,1,3,2,0,1,0,0.0,897.25,0,34
2018-03-20 13:03:59.399898,1520948211.929497,0,0,0,2,6.025292873382568,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3798.0,24,0,0,0,0,0,0,4,7,0,3,1,0,4,4,0,0.0,659.3478260869565,0,44
2018-03-20 13:03:59.411394,1520948212.430377,0,0,0,2,6.036786317825317,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3385.0,17,0,0,7,4,1,0,1,0,1,0,3,0,0,2,0,0.0,715.405572755418,0,33
2018-03-20 13:03:59.424829,1520948212.963205,0,0,0,2,6.050225734710693,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4439.75,20,0,3,10,0,0,2,1,1,0,0,2,1,0,1,0,0.0,846.9047619047619,0,38
2018-03-20 13:03:59.437272,1520948213.464057,0,0,0,2,6.062666654586792,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2797.125,18,0,2,11,0,0,1,0,0,0,0,2,2,0,1,0,0.0,590.2368421052631,0,34
2018-03-20 13:03:59.451249,1520948213.997771,0,0,0,2,6.0766425132751465,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3402.0,21,0,2,9,1,0,1,0,1,1,0,2,1,1,3,0,0.0,619.7532467532467,0,39
2018-03-20 13:03:59.466401,1520948214.498508,0,0,0,2,6.091796398162842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4932.625,22,1,9,2,0,0,2,0,0,1,1,1,3,1,1,0,0.0,896.8409090909091,0,38
2018-03-20 13:03:59.478170,1520948214.99918,0,0,0,2,6.103561639785767,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2788.75,18,1,13,0,0,0,1,0,0,1,0,1,0,1,1,0,0.0,588.4912280701755,0,34
2018-03-20 13:03:59.490262,1520948215.499194,0,0,0,2,6.115654230117798,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2818.25,20,1,9,4,0,0,1,1,0,0,0,1,0,0,1,0,0.0,593.3157894736843,0,36
2018-03-20 13:03:59.506736,1520948216.000028,0,0,0,2,6.132132530212402,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732.875,24,1,0,7,2,0,2,3,0,0,0,0,1,3,7,0,0.0,576.4230769230769,0,47
2018-03-20 13:03:59.521009,1520948216.533974,0,0,0,2,6.146401643753052,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6035.125,25,0,0,0,0,1,2,3,2,3,1,3,2,1,1,0,0.0,1097.2954545454545,0,37
2018-03-20 13:03:59.533799,1520948217.067002,0,0,0,2,6.159191370010376,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3682.5,19,0,0,0,1,1,6,2,0,1,5,1,0,2,1,0,0.0,737.8,0,36
2018-03-20 13:03:59.550417,1520948217.568569,0,0,0,2,6.175812244415283,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4305.25,23,0,0,0,0,0,4,2,2,4,1,2,0,4,5,0,0.0,718.679347826087,0,43
2018-03-20 13:03:59.567575,1520948218.101727,0,0,0,2,6.192967891693115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5078.125,26,0,0,6,6,0,3,0,0,1,0,3,1,0,7,0,0.0,753.3034188034188,0,48
2018-03-20 13:03:59.579524,1520948218.602543,0,0,0,2,6.204914093017578,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3498.125,19,0,0,2,2,0,3,1,1,5,1,0,0,3,1,0,0.0,736.4473684210526,0,35
2018-03-20 13:03:59.591773,1520948219.103476,0,0,0,2,6.2171630859375,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3951.375,18,0,0,0,0,0,0,1,3,3,5,4,0,2,2,0,0.0,792.875,0,36
2018-03-20 13:03:59.604319,1520948219.637494,0,0,0,2,6.229712009429932,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3822.5,19,0,0,0,3,5,2,2,0,2,2,2,0,1,1,0,0.0,765.8,0,35
2018-03-20 13:03:59.624037,1520948220.17058,0,0,0,2,6.249431848526001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5297.625,29,0,0,1,4,3,5,3,0,0,0,2,1,0,10,0,0.0,730.7068965517242,0,56
2018-03-20 13:03:59.636138,1520948220.671503,0,0,0,2,6.26155686378479,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2948.375,19,0,0,5,8,0,1,0,0,1,1,0,1,1,1,0,0.0,620.7105263157895,0,35
2018-03-20 13:03:59.648714,1520948221.172524,0,0,0,2,6.274102687835693,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3079.25,20,0,0,4,5,2,1,2,0,1,1,0,0,2,2,0,0.0,615.85,0,38
2018-03-20 13:03:59.666406,1520948221.672759,0,0,0,2,6.291799068450928,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5530.875,27,0,0,1,4,4,1,1,0,0,3,3,2,0,9,0,0.0,791.1011904761905,0,51
2018-03-20 13:03:59.679526,1520948222.172877,0,0,0,2,6.304915189743042,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2970.875,21,0,1,9,2,0,1,1,0,0,0,1,2,1,3,0,0.0,565.8809523809524,0,39
2018-03-20 13:03:59.690858,1520948222.673066,0,0,0,2,6.31624960899353,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3093.625,17,0,0,3,5,1,4,1,1,0,0,1,1,0,1,0,0.0,688.9166666666666,0,33
2018-03-20 13:03:59.703706,1520948223.174066,0,0,0,2,6.329101085662842,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3232.75,18,0,0,3,2,3,3,2,0,1,1,1,0,2,1,0,0.0,681.9473684210526,0,34
2018-03-20 13:03:59.718121,1520948223.706936,0,0,0,2,6.343513250350952,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5238.25,22,0,0,3,5,3,2,1,0,1,1,1,2,3,1,0,0.0,912.1304347826087,0,39
2018-03-20 13:03:59.729439,1520948224.207909,0,0,0,2,6.354828834533691,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2818.75,19,0,1,12,0,0,1,1,0,0,0,1,0,1,0,0,0.0,626.3888888888889,0,34
2018-03-20 13:03:59.741047,1520948224.741932,0,0,0,2,6.366439580917358,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2830.625,18,0,4,10,0,0,1,1,0,0,0,1,1,0,0,0,0.0,629.0277777777778,0,34
2018-03-20 13:03:59.758048,1520948225.241945,0,0,0,2,6.3834521770477295,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369.875,24,0,3,9,0,0,1,0,0,0,0,1,2,1,6,0,0.0,584.8695652173913,0,44
2018-03-20 13:03:59.776730,1520948225.742573,0,0,0,2,6.4021265506744385,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4851.75,26,0,5,7,0,0,2,0,0,0,0,1,2,6,5,0,0.0,695.0302197802198,0,48
2018-03-20 13:03:59.947328,1520948226.2428,0,0,0,2,6.572732925415039,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2786.875,18,0,6,7,0,0,1,0,1,0,0,1,0,1,1,0,0.0,619.3055555555555,0,34
2018-03-20 13:03:59.963696,1520948226.743538,0,0,0,2,6.589092016220093,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2804.125,19,0,8,5,0,0,1,0,0,1,0,0,0,3,2,0,0.0,562.1565789473684,0,37
2018-03-20 13:03:59.977527,1520948227.24464,0,0,0,2,6.602924346923828,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3288.75,19,0,7,5,0,0,1,0,0,0,0,3,0,3,0,0,0.0,692.3684210526316,0,33
2018-03-20 13:03:59.993523,1520948227.77769,0,0,0,2,6.618918180465698,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4508.0,23,0,3,10,0,0,2,1,0,0,0,2,0,3,2,0,0.0,784.0,0,42
2018-03-20 13:04:00.006245,1520948228.279363,0,0,0,2,6.6316423416137695,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2871.5,18,0,1,9,3,0,1,0,0,1,0,1,0,2,0,0,0.0,638.1111111111111,0,33
2018-03-20 13:04:00.019945,1520948228.81337,0,0,0,2,6.6453375816345215,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3463.0,21,0,0,4,3,1,1,1,3,0,0,3,1,2,2,0,0.0,659.6190476190476,0,39
2018-03-20 13:04:00.037967,1520948229.346481,0,0,0,2,6.663365840911865,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6027.125,25,0,1,1,1,1,0,1,1,1,2,2,4,6,5,0,0.0,928.2869230769231,0,44
2018-03-20 13:04:00.049327,1520948229.847291,0,0,0,2,6.674735069274902,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5175.5,17,2,2,1,0,3,1,1,1,1,1,2,0,1,1,0,0.0,1217.764705882353,0,19
2018-03-20 13:04:00.068073,1520948230.347324,0,0,0,2,6.693469762802124,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9151.625,30,2,1,2,0,2,1,2,1,1,1,6,1,5,2,0,0.0,1306.4316502463055,0,40
2018-03-20 13:04:00.079003,1520948230.847888,0,0,0,2,6.70439338684082,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4447.25,16,2,1,2,2,2,0,1,0,0,3,0,2,3,0,0,0.0,991.1666666666666,0,23
2018-03-20 13:04:00.091568,1520948231.381847,0,0,0,2,6.716962814331055,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4181.75,20,2,0,0,0,0,1,0,0,2,1,1,3,3,3,0,0.0,929.2777777777778,0,30
2018-03-20 13:04:00.104506,1520948231.882511,0,0,0,2,6.729902744293213,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3898.375,19,1,0,0,0,1,0,0,0,1,2,2,3,1,4,0,0.0,917.2647058823529,0,29
2018-03-20 13:04:00.117217,1520948232.383348,0,0,0,2,6.742614030838013,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913.125,19,0,0,1,1,0,0,1,2,1,2,4,3,2,1,0,0.0,1035.71783625731,0,34
2018-03-20 13:04:00.128902,1520948232.917286,0,0,0,2,6.754293441772461,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4024.5,18,1,0,0,1,0,0,0,0,1,1,2,4,6,2,0,0.0,894.3333333333334,0,33
2018-03-20 13:04:00.142602,1520948233.451299,0,0,0,2,6.7679970264434814,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3760.125,21,0,0,1,0,0,0,0,2,1,2,5,5,1,4,0,0.0,716.2142857142858,0,40
2018-03-20 13:04:00.157622,1520948233.951464,0,0,0,2,6.783016204833984,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7279.375,22,1,2,2,1,1,0,0,1,2,4,4,1,0,4,0,0.0,1267.108695652174,0,31
2018-03-20 13:04:00.181600,1520948234.451618,0,0,0,2,6.80699610710144,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11067.0,31,2,2,3,2,0,0,0,1,0,1,14,3,1,10,0,0.0,1113.2,0,54
2018-03-20 13:04:00.195192,1520948234.952556,0,0,0,2,6.820586681365967,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5088.75,22,2,0,0,1,0,1,1,0,0,6,2,4,1,1,0,0.0,970.5238095238095,0,32
2018-03-20 13:04:00.206621,1520948235.453362,0,0,0,2,6.832014322280884,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3092.0,17,1,0,0,0,0,1,2,4,5,2,1,0,2,0,0,0.0,688.5555555555555,0,33
2018-03-20 13:04:00.221734,1520948235.9864,0,0,0,2,6.847126007080078,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4462.0,23,2,0,0,0,1,3,3,1,4,2,2,1,2,3,0,0.0,744.7608695652174,0,42
2018-03-20 13:04:00.232729,1520948236.48724,0,0,0,2,6.85811972618103,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3032.875,17,1,0,0,0,0,1,3,5,4,2,1,0,0,0,0,0.0,713.6176470588235,0,32
2018-03-20 13:04:00.245078,1520948237.021428,0,0,0,2,6.870468616485596,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3369.25,19,1,0,0,0,0,1,1,4,1,6,2,2,1,0,0,0.0,709.3157894736842,0,35
2018-03-20 13:04:00.258671,1520948237.521434,0,0,0,2,6.88406777381897,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4458.25,19,0,1,0,0,0,1,2,3,5,0,3,3,2,0,0,0.0,892.95,0,33
2018-03-20 13:04:00.270859,1520948238.02215,0,0,0,2,6.896249532699585,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3148.25,19,0,1,1,0,0,1,3,4,3,4,1,0,0,0,0,0.0,698.1666666666666,0,35
2018-03-20 13:04:00.282631,1520948238.522402,0,0,0,2,6.908018112182617,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3938.75,19,1,2,0,0,0,0,0,2,0,2,3,4,2,2,0,0.0,830.578947368421,0,31
2018-03-20 13:04:00.314112,1520948239.022756,0,0,0,2,6.939509630203247,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12876.125,48,2,1,2,2,0,1,0,2,1,1,9,5,9,14,0,0.0,1051.6643282312925,0,77
2018-03-20 13:04:00.338146,1520948239.5235,0,0,0,2,6.96354079246521,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9876.625,35,2,2,0,1,0,1,2,2,0,1,6,2,7,9,0,0.0,1128.757142857143,0,54
2018-03-20 13:04:00.351301,1520948240.024423,0,0,0,2,6.976693391799927,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5006.875,19,0,1,0,1,0,0,1,3,0,3,3,2,6,1,0,0.0,956.1666666666666,0,36
2018-03-20 13:04:00.363532,1520948240.558396,0,0,0,2,6.988926410675049,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937.125,20,0,0,0,0,0,0,1,0,2,2,3,3,7,0,0,0.0,828.8684210526316,0,34
2018-03-20 13:04:00.376537,1520948241.091304,0,0,0,2,7.001980304718018,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4090.625,19,1,0,0,0,0,1,0,0,1,2,2,2,5,3,0,0.0,909.0277777777778,0,32
2018-03-20 13:04:00.389125,1520948241.592099,0,0,0,2,7.014517784118652,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4992.0,19,0,0,0,0,0,1,1,0,4,3,4,2,2,2,0,0.0,1050.9473684210527,0,34
2018-03-20 13:04:00.401195,1520948242.126279,0,0,0,2,7.026595830917358,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3640.875,18,0,0,0,0,0,1,0,2,2,5,5,3,0,1,0,0.0,767.8684210526316,0,35
2018-03-20 13:04:00.412684,1520948242.659986,0,0,0,2,7.038100719451904,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3631.625,18,0,0,0,0,0,1,0,3,1,4,6,2,1,0,0,0.0,807.0277777777778,0,34
2018-03-20 13:04:00.427665,1520948243.193892,0,0,0,2,7.05306077003479,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4834.75,21,0,0,0,0,0,2,3,2,2,5,3,2,1,1,0,0.0,920.9047619047619,0,37
2018-03-20 13:04:00.441228,1520948243.726922,0,0,0,2,7.066618919372559,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3982.375,23,0,0,1,0,0,1,1,2,1,0,2,3,3,5,0,0.0,758.547619047619,0,37
2018-03-20 13:04:00.457044,1520948244.227678,0,0,0,2,7.0824363231658936,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5830.75,24,3,1,2,1,0,2,2,1,0,2,1,1,3,6,0,0.0,933.99,0,39
