time,last_timestamp_in_pcap,opened_connections,closed_connections,stalled_connections,ongoing_connections,avg_duration,bytes_in,pkg_in_0-100,pkg_in_100-200,pkg_in_200-300,pkg_in_300-400,pkg_in_400-500,pkg_in_500-600,pkg_in_600-700,pkg_in_700-800,pkg_in_800-900,pkg_in_900-1000,pkg_in_1000-1100,pkg_in_1100-1200,pkg_in_1200-1300,pkg_in_1300-1400,pkg_in_1400-1500,pkg_in_1500-1600,bytes_out,pkg_out_0-100,pkg_out_100-200,pkg_out_200-300,pkg_out_300-400,pkg_out_400-500,pkg_out_500-600,pkg_out_600-700,pkg_out_700-800,pkg_out_800-900,pkg_out_900-1000,pkg_out_1000-1100,pkg_out_1100-1200,pkg_out_1200-1300,pkg_out_1300-1400,pkg_out_1400-1500,pkg_out_1500-1600,avg_bytes_in,avg_bytes_out,ttl_changes_in,ttl_changes_out
2018-03-20 13:04:48.856583,1520948045.834723,0,0,0,2,0.9028826951980591,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4335.25,20,2,0,0,0,1,0,2,2,1,1,3,4,3,0,0,0.0,868.35,0,32
2018-03-20 13:04:48.874634,1520948046.335474,0,0,0,2,0.9209290742874146,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5207.125,25,0,3,3,0,0,1,2,2,1,0,3,2,5,0,0,0.0,943.1390909090909,0,37
2018-03-20 13:04:48.889359,1520948046.835765,0,0,0,2,0.9356509447097778,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4096.375,20,1,0,8,2,1,1,0,0,0,0,2,2,4,0,0,0.0,748.3409090909091,0,34
2018-03-20 13:04:48.904729,1520948047.33593,0,0,0,2,0.9510236978530884,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6143.125,22,1,0,0,0,1,1,1,1,0,2,5,4,4,2,0,0.0,1116.9318181818182,0,33
2018-03-20 13:04:48.917644,1520948047.83672,0,0,0,2,0.963941216468811,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4802.0,21,0,0,0,0,0,0,1,0,0,0,1,6,2,6,1,0.0,1010.9473684210526,0,31
2018-03-20 13:04:48.932062,1520948048.337447,0,0,0,2,0.9783579111099243,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3205.75,21,0,0,2,0,1,1,2,0,3,3,1,2,2,0,0,0.0,674.8947368421053,0,34
2018-03-20 13:04:48.946923,1520948048.838317,0,0,0,2,0.9932185411453247,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5180.125,20,0,1,3,0,3,1,1,2,1,1,2,3,3,1,0,0.0,944.2045454545455,0,32
2018-03-20 13:04:48.961518,1520948049.338395,0,0,0,2,1.0078121423721313,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5814.75,25,1,1,1,2,1,1,0,1,1,1,2,5,2,1,0,0.0,1056.0335968379447,0,31
2018-03-20 13:04:48.975662,1520948049.838504,0,0,0,2,1.0219544172286987,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3929.75,22,0,0,1,3,4,3,0,1,0,1,2,1,2,3,0,0.0,747.2077922077922,0,38
2018-03-20 13:04:48.992653,1520948050.339102,0,0,0,2,1.038946509361267,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6644.625,28,0,1,0,1,0,1,1,1,3,2,2,5,5,2,0,0.0,1060.9355555555558,0,39
